URL,Manufacturer,Additional Descriptions,Product Description,Data ASIN
https://www.amazon.in//Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-56,Uber Fashion Merchandise Pvt Ltd,"['2-main zippered compartment, one inside sleeve for laptop, a front pocket with an organizer.', 'One zippered front pocket, one mesh zippered pocket & two mesh pockets on both sides.', 'Thick padding anti-sweat breathable air mesh & adjustable padded shoulder straps.', 'World’s best Japanese brand YKK zippers and sliders.', 'Comes with the F Gear promise of quality and durability.']",,B097K6KD7W
https://www.amazon.in//Lenovo-Professional-Backpack-Water-resistant-Uncompromised/dp/B08R7S55H4/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-57,Lenovo,"[""Style meets Function: Designed for 15.6” Lenovo laptops, the backpack walks the line between function and form. It utilizes durable materials, and robust features set to cater to its audience's every need. Ideal for professionals looking for a stylish and versatile backpack for a variety of occasions"", 'Sturdy & Durable: Fleece-lined laptop compartment that fights dust and damage. Water-resistant, joint material design and tough coated base help withstand daily wear and tear', 'Travel friendly backpack with Uncompromising storage space for devices and essentials: The backpack comes with a ventilated and well-padded back panel for extra breathability. Adjustable shoulder straps offer the perfect fit. Spacious main compartment and Stretchy polyester side pockets offer quick access to your essentials', 'Styled in classic dark blue and dark grey, the colors accentuate the sturdy materials the bag is constructed of']",,B08R7S55H4
https://www.amazon.in//AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-58,AirCase,"['Innovative Design: AirCase Laptop Backpack is made of Premium Vegan Leather for your 15.6 Inch Laptop. This Laptop Backpack has 2 Front Pocket and 2 Main Compartment for Laptop, Tablet and other Main compartment for wallets dairy, clothes, etc. There is two way Cortical Tail Zipper with leather pull tail, Fashionable and Novel, keeping up with the current trend.', 'Large Storage: There is 2 Main Compartment One for 15.6 inch Laptop, Tablet with a secure Velcro closure and other for main compartment for your other belonging like Cloth, Wallet, Book, Diary, etc. There is also 2 front zipper pocket for Mobile, Charger, Power Adapter, Cable, Power Bank, Keys etc.convenient to carry at school college office travelling for students boys girls', 'Light weight & Durable: It is made of Premium Vegan Leather for 15.6 inch laptop. Ruggedized water-resistant base helps to protect from the elements. Water Resistant Base which protect your belonging from getting wet. waterproof latest smart stylish spacious rucksack luggage tourist travel bagpack.', 'Shoulder Straps: Breathable Mesh Padding at back which is design for back relief and shoulder straps for extra comfort with adjustable side straps for a better fit.', 'Specifications:- Work with -15.6"" Laptops and Under, CAPACITY- 22L, DIMENSIONS – 46-cm X 29-cm X 19-cm, WEIGHT - 0.58 kg, WARRANTY – 1 Year under Manufacturing Defect Only.']",,B07QN4KXWG
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxODg4NTY0MjMyMzA3MDQyOjE2ODUwMjQyNzk6c3BfbXRmOjIwMTEzNzg4MTc1NTk4OjowOjo&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MCRFH6N%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024279%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Heroz, A-630, Amar puri, Krishna Basti, Ram Tirath nagar. Pahar Ganj. New Deihi. 110055","['Material: Nylon, Inner Material: Polyester, Capacity: 45 Liters, Color: Grey & Navy Blue, Special Features: Back Padding, Chest Strap, Earphone Cord Support, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Shoulder Strap, Shoe Compartment<br> <br>', 'Pocket Description: Utility Pocket; Compartment Description: Greater Than 17 Inches; Age Range Description: Adult; Closure Type: Zipper; Warranty Description: 1. Year Manufacturer Warranty; Pattern Name: Solid; Style Name: Modern <br>']",,B07MCRFH6N
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxODg4NTY0MjMyMzA3MDQyOjE2ODUwMjQyNzk6c3BfbXRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024279%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Acefour Accessories Pvt. Ltd.,"['Care Instructions: Wipe with Damp Cloth', 'Please reach out to our customer care at +91 8691800800 or email at customercare@uppercase.co.in for warranty registration and any query regarding the product.', 'Handcrafted with care and made up of premium quality robust material', 'Padded anti-theft laptop compartment fits up to 15.6"" Laptop, Back padding with Air mesh; Pocket under flap and 2 mesh pocket inside main compartment with a bottle holder on the side', 'Wrinkle free bag and 3x more water resistant with Rainproof zippers; Trolley sleeve to securely place the bags on the luggage; Top Slip In Pocket', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596); 750 days of international warranty']",,B0BR1C59R8
https://www.amazon.in//Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-61,Safari Industries,"['Lightweight yet durable backpack/daypack for school use or everyday outings', 'Front storage pocket keeps smaller items neatly organized and easy to access', 'Mesh pockets on both sides to accommodate your water bottle and umbrella', 'Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects', 'Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester']",,B09B277CR5
https://www.amazon.in//AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-62,20-Nov-17,"['Material / Dimension : Outer Material - Premium leatherette Fabric, Inner Material – Soft Polyester, Size: 43 cm x 23 cm x 23 cm. (L x B x H), Color : Black', 'Capacity: 23 Liters, 1 Large Double Zip Closure Compartment, 1 external Mesh Organizer Pocket for the earphones, ID card, Sanitizer, House keys, Fitness Band. 1 Main Compartment for all your Gym Clothes, Gym belt, towel, Gym gloves, shaker, shoe Pair etc.', 'Design: Design with Self Embossed logo On the Premium Leatherette Heavy Quality Material. 3.8 Cm Wide and 125 cm Long Adjustable Handle and Double side easy carry handle.', 'Manufacturing & Warranty: This Product is made in INDIA By “The INDIAN KARIGAR “ and pass though the many quality checks and tests This Product is come With 1 year of Warranty.', 'Suitable: Auxter Black Gym Bag/ Duffel bag is suitable for gym, Day trip bag, casual round bag, travel bag is suitable for men women boys and Girls. This Bag is trending For Gift Purpose']",,B07F2H25NP
https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-63,Gear,"['Outer material: synthetic, color: Tan', 'Waterproof, Capacity: 27 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)', 'Number of compartments: 2; Laptop compatibility: yes, laptop size: 16strap type: adjustable', 'Warranty type: Manufacturer; one year warranty against all manufacturing defects, workmanship, assistance during time of claim of warranty', 'Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket', 'Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .', 'Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .']",,B07G4F3758
https://www.amazon.in//Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-64,Trajectory Marketing LLP,"['PREMIUM LEATHER: We present you a Messenger bag made from Premium Grade 100% Vegan Leather. This vegan leather comes in dual tone Brown shade tone with grain pattern that is rich in taste and is perfect for men with Class.', 'PERFECT FIT: This bag is suitable for upto 15.6 inch laptop. You get to store the laptop inside a separate 10mm Thick Padded Laptop Compartment so that you laptop stays safe from sudden shock.', 'SPACIOUS: With 2 Large Main Compartments, 3 Medium Compartments, Inner Accessories pocket, you get plenty of space to store your day to day office things likes Laptop, books, few clothes, bottle, documents and other small essentials. Moreover, the bag is\xa0 Expandable upto additional 30% with its bottom chain giving you more space in the hour of need.', 'TOP NOTCH CRAFTSMANSHIP: At Trajectory, we train every artisan to a degree of perfection so that you get a bag with fine stitching standards. Moreover, We use Best in Class Antique Style Hardware for providing Classic look and durability to the bag.', 'QUALITY GUARANTEED: While amazon gives 10 days return policy, we at Trajectory give 30 days return in case of any manufacturing defect. Along with that, we provide 2 years warranty against manufacturing defect. Our Customer support team is happy to serve you, call us.']",,B09RK6NCGC
https://www.amazon.in//NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3TVDK6/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-65,Northzone,"['COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g', 'HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items', 'CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use', 'CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use.', 'HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop.']",,B0BL3TVDK6
https://www.amazon.in//Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-66,"Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039","['Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex', 'Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps', 'Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks', 'Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket', 'Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry']",,B07NJRPJ6Q
https://www.amazon.in//Tabelito-Office-Laptop-Briefcase-Women/dp/B08FKXCJNQ/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-67,Tabelito,"[""Made of durable water-resistant exterior fabric as well as protective soft padded interior. Laced with zippers for a long life span. it's also called such as side bag for men and sling bags for men .bag for men"", ""Laptop bags Ultra Protection: Tabelito laptop shoulder bag features protective padding at the bottom of the individual laptop compartment and ultra-thick. you can use it as bags for mens ,side bag for men / side bag for men / office bag for women / gift for men . it's can be use as a interview bag or interview purpose"", 'Well-organized: The main compartment features a laptop slot and a tablet slot for up to 11"" iPad Pro with smart case & keyboard. its also use as a office bag for women , office bag for men', 'Compact and Easy to Carry: Being lightweight, this bag can be comfortably carried with the handle . you can use it such as shoulder bag men , messenger bags for men , leather laptop bags for men/ laether briefcase / leather bag for men / office bag for women / laptop accessories / backpack for women', 'Adjustable shoulder strap, or hang on your suitcase through the luggage strap or slipped inside your backpack, messenger bag', 'Bag is perfect to carry laptops notebook up to 15.6 inch include 2019 New MacBook Pro 16 , MacBook Pro (Retina) 15, and other 14-15.6 inch Dell XPS / HP', 'Two front pockets With small and large pockets, and multiple elastic bands to make it easier than ever to organize accessories such as charger, cable, mouse, hub etc.', 'Laptop compartment size:43CM x 30CM x 8CM/16.9 x 11.8 x 3.1 INCH,Fits most 15 - 15.6 inch Laptop']",,B08FKXCJNQ
https://www.amazon.in//ADISA-Laptop-Backpack-Office-College/dp/B0BPTV3795/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1685024279&sprefix=ba%2Caps%2C283&sr=8-68,ADISA,"['Material: Water Resistant Strong Polyester', 'Compartments: 2 with padding', 'Laptop Size: 15.6 inch and below', 'Dimensions: LxWxH - 11 x 6 x 18 inches', 'Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover']",,B0BPTV3795
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxODg4NTY0MjMyMzA3MDQyOjE2ODUwMjQyNzk6c3BfYnRmOjIwMTE2ODc5MTcxODk4OjowOjo&url=%2FRed-Lemon-Polyester-15-6-inch-Waterproof%2Fdp%2FB07XYY2FW4%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024279%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Red Lemon,"['Material: This bag is made from Nylon with polyester lining which is waterproof. Unisex backpack for men and women<br> <br>', 'Compartments: 4 compartments including 1 main compartment for 15.6 inch laptop, 2 zippers at side, 1 anti-theft zipper at back keeping your wallet, cards and phone safe, 2 additional water pouches, Multiple interior slot pocket for your other belonging such as notebook, tablet, phones, water bottle. USB charging slot with ear phone hole<br> <br>', 'Capacity: 35-45 litres capacity used for daily office goers. Also used as travelling, hiking, trekking backpack<br> <br>', 'Accurate air bubbles reduces excess weight and stress by 55 % on your shoulders and Back tough air mesh cushion supports your spinal during long go<br> <br>', 'Compartment Description: Not Laptop Compatible; Age Range Description: Adult; Special Features: Laptop Compartment <br>']",,B07XYY2FW4
https://www.amazon.in//sspa/click?ie=UTF8&spc=MToxODg4NTY0MjMyMzA3MDQyOjE2ODUwMjQyNzk6c3BfYnRmOjIwMDY5MTY4MDE2OTA1OjowOjo&url=%2FHouse-Rugged-Unisex-Laptop-Backpack%2Fdp%2FB077KT4KJD%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024279%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,The House of Tara,"['Outer_Material:-Cotton Canvas; Inner_Material:-Polyester; Product:-Made in India', 'Dimensions:-17 inches x 13 inches x 5 inches (Height x Width x Depth)', 'Closure:-Zipper; Wash_Care:-Spot Clean; Volume:-18 Litres', 'Laptop:-Accommodates upto 15.6 inches; Pockets:-4 External', 'Compartments:-2; Straps:-Adjustable; Waterproof:-Yes']",,B077KT4KJD
